2023-08-15 10:33:02 [2ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 10:33:02 [3ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 10:33:02 [3ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55822f498000

2023-08-15 10:43:04 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 10:43:04 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 10:43:04 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55e0f7f4c000

2023-08-15 10:43:04 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 1

2023-08-15 10:44:24 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 10:44:24 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 10:44:24 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 564fbeb7c000

2023-08-15 10:44:24 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 1

2023-08-15 10:45:02 [0ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 10:45:02 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 10:45:02 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55dac2d70000

2023-08-15 10:45:02 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 1

2023-08-15 10:48:19 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 10:48:19 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 10:48:19 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55d93f75b000

2023-08-15 10:48:19 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 1

2023-08-15 10:52:20 [0ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 10:52:20 [0ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 10:52:20 [0ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55bdc1f8f000

2023-08-15 10:52:20 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 1

2023-08-15 10:54:23 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 10:54:23 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 10:54:23 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 5558e5466000

2023-08-15 10:54:23 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 1

2023-08-15 10:56:25 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 10:56:25 [2ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 10:56:25 [2ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55817f5f1000

2023-08-15 10:56:25 [2ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 1

2023-08-15 10:58:52 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 10:58:52 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 10:58:52 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 10:58:52 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 10:58:52 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 5604e3ae3000

2023-08-15 10:58:52 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 11:26:34 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 11:26:34 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 11:26:34 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 11:26:34 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 11:26:34 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55813e484000

2023-08-15 11:26:34 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 11:27:11 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 11:27:11 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 11:27:11 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 11:27:11 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 11:27:11 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 5646f2139000

2023-08-15 11:27:11 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 11:36:49 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 11:36:49 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 11:36:49 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 11:36:49 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 11:36:49 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55964b976000

2023-08-15 11:36:49 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 11:43:40 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 11:43:40 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 11:43:40 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 11:43:40 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 11:43:40 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 5585fa178000

2023-08-15 11:43:40 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 11:48:01 [0ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 11:48:01 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 11:48:01 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 11:48:01 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 11:48:01 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55a454e73000

2023-08-15 11:48:01 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 11:51:01 [180329ms]	[ERROR]	[intercept]	src/monitor.cc:930	[Monitor::wait]: tracee normally exited ./example/bin/test_dynamic pid:  16629 status: 0

2023-08-15 11:51:01 [180329ms]	[ERROR]	[intercept]	src/target.cc:54	[BreakPoint::disable]: peek instruction (140570517753280) content failed!errno: No such process

2023-08-15 11:57:30 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 11:57:30 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

